forecast_target,rolling_step,horizon_step,target_index,predicted_value,locked
relative_return,51,5,55,-0.05904202163219452,True
relative_return,52,1,52,-0.04175253212451935,True
relative_return,52,2,53,-0.007271354552358389,True
relative_return,52,3,54,-0.04677561670541763,True
relative_return,52,4,55,-0.08081241697072983,True
relative_return,52,5,56,-0.04458931088447571,True
relative_return,53,1,53,-0.05121731758117676,True
relative_return,53,2,54,-0.010540330782532692,True
relative_return,53,3,55,-0.05038634315133095,True
relative_return,53,4,56,-0.07235963642597198,True
relative_return,53,5,57,-0.04014669358730316,True
relative_return,54,1,54,-0.02120252698659897,True
relative_return,54,2,55,0.008361786603927612,True
relative_return,54,3,56,-0.03634687513113022,True
relative_return,54,4,57,-0.05972771346569061,True
relative_return,54,5,58,-0.029359005391597748,True
relative_return,55,1,55,-0.06174032390117645,True
relative_return,55,2,56,-0.02520451508462429,True
relative_return,55,3,57,-0.06574986129999161,True
relative_return,55,4,58,-0.0969451367855072,True
relative_return,55,5,59,-0.0695185661315918,True
relative_return,56,1,56,-0.03484918922185898,True
relative_return,56,2,57,0.004486082587391138,True
relative_return,56,3,58,-0.03542353957891464,True
relative_return,56,4,59,-0.07594835758209229,True
relative_return,56,5,60,-0.04318051040172577,True
relative_return,57,1,57,-0.031306490302085876,True
relative_return,57,2,58,0.007444646675139666,True
relative_return,57,3,59,-0.03460752218961716,True
relative_return,57,4,60,-0.05951162427663803,True
relative_return,57,5,61,-0.03257492929697037,True
relative_return,58,1,58,-0.04912012070417404,True
relative_return,58,2,59,-0.013213833793997765,True
relative_return,58,3,60,-0.05152663588523865,True
relative_return,58,4,61,-0.09532441198825836,True
relative_return,58,5,62,-0.07006807625293732,True
relative_return,59,1,59,-0.030897751450538635,True
relative_return,59,2,60,0.0045683314092457294,True
relative_return,59,3,61,-0.035772956907749176,True
relative_return,59,4,62,-0.07007955759763718,True
relative_return,59,5,63,-0.03709951788187027,True
relative_return,60,1,60,-0.04008469730615616,True
relative_return,60,2,61,-0.011630937457084656,True
relative_return,60,3,62,-0.050633758306503296,True
relative_return,60,4,63,-0.09861412644386292,True
relative_return,60,5,64,-0.06316263973712921,True
relative_return,61,1,61,-0.05409209057688713,True
relative_return,61,2,62,-0.024512290954589844,True
relative_return,61,3,63,-0.06830639392137527,True
relative_return,61,4,64,-0.11677885055541992,True
relative_return,61,5,65,-0.07757044583559036,True
relative_return,62,1,62,-0.05056912079453468,True
relative_return,62,2,63,-0.0192082691937685,True
relative_return,62,3,64,-0.05954267829656601,True
relative_return,62,4,65,-0.11574143171310425,True
relative_return,62,5,66,-0.0686957836151123,True
relative_return,63,1,63,-0.05519096180796623,True
relative_return,63,2,64,-0.019254758954048157,True
relative_return,63,3,65,-0.06163056939840317,True
relative_return,63,4,66,-0.11559675633907318,True
relative_return,63,5,67,-0.0674418956041336,True
relative_return,64,1,64,-0.05242284759879112,True
relative_return,64,2,65,-0.015743503347039223,True
relative_return,64,3,66,-0.06227809190750122,True
relative_return,64,4,67,-0.11566765606403351,True
relative_return,64,5,68,-0.06688559055328369,True
