forecast_target,rolling_step,horizon_step,target_index,predicted_value,locked
relative_return,50,3,52,-0.042535945773124695,True
relative_return,50,4,53,-0.01355636864900589,True
relative_return,50,5,54,-0.01069483533501625,True
relative_return,51,1,51,0.07084165513515472,True
relative_return,51,2,52,0.08333230018615723,True
relative_return,51,3,53,-0.03978823870420456,True
relative_return,51,4,54,-0.027507256716489792,True
relative_return,51,5,55,-0.027244169265031815,True
relative_return,52,1,52,0.06930242478847504,True
relative_return,52,2,53,0.07720440626144409,True
relative_return,52,3,54,-0.028782539069652557,True
relative_return,52,4,55,-0.0320928692817688,True
relative_return,52,5,56,-0.03254397213459015,True
relative_return,53,1,53,0.06926783919334412,True
relative_return,53,2,54,0.06363359093666077,True
relative_return,53,3,55,-0.020583048462867737,True
relative_return,53,4,56,-0.03478278964757919,True
relative_return,53,5,57,-0.012937799096107483,True
relative_return,54,1,54,0.06312015652656555,True
relative_return,54,2,55,0.07022087275981903,True
relative_return,54,3,56,-0.03159013390541077,True
relative_return,54,4,57,-0.022941000759601593,True
relative_return,54,5,58,0.005235694348812103,True
relative_return,55,1,55,0.06316697597503662,True
relative_return,55,2,56,0.07356174290180206,True
relative_return,55,3,57,-0.06291726976633072,True
relative_return,55,4,58,-0.011622373946011066,True
relative_return,55,5,59,0.021297359839081764,True
relative_return,56,1,56,0.06005549058318138,True
relative_return,56,2,57,0.0615953654050827,True
relative_return,56,3,58,-0.02545756846666336,True
relative_return,56,4,59,-0.015712972730398178,True
relative_return,56,5,60,-0.0027843837160617113,True
relative_return,57,1,57,0.08240388333797455,True
relative_return,57,2,58,0.04486149549484253,True
relative_return,57,3,59,-0.01213771104812622,True
relative_return,57,4,60,-0.019721616059541702,True
relative_return,57,5,61,-0.01081680878996849,True
relative_return,58,1,58,0.06928157061338425,True
relative_return,58,2,59,0.06023631989955902,True
relative_return,58,3,60,-0.05386289209127426,True
relative_return,58,4,61,-0.008905885741114616,True
relative_return,58,5,62,0.024468008428812027,True
relative_return,59,1,59,0.07243621349334717,True
relative_return,59,2,60,0.06785647571086884,True
relative_return,59,3,61,-0.05385580658912659,True
relative_return,59,4,62,-0.005890576168894768,True
relative_return,59,5,63,0.014283454045653343,True
relative_return,60,1,60,0.08198776841163635,True
relative_return,60,2,61,0.08205580711364746,True
relative_return,60,3,62,-0.075593963265419,True
relative_return,60,4,63,-0.012253336608409882,True
relative_return,60,5,64,0.015289354138076305,True
relative_return,61,1,61,0.07736857235431671,True
relative_return,61,2,62,0.06636051833629608,True
relative_return,61,3,63,-0.04780954122543335,True
relative_return,61,4,64,-0.019769791513681412,True
relative_return,61,5,65,7.379148155450821e-05,True
relative_return,62,1,62,0.09182734787464142,True
relative_return,62,2,63,0.07557439804077148,True
relative_return,62,3,64,-0.04917512834072113,True
relative_return,62,4,65,-0.03595548868179321,True
relative_return,62,5,66,-0.007434576749801636,True
relative_return,63,1,63,0.07898819446563721,True
relative_return,63,2,64,0.08041894435882568,True
relative_return,63,3,65,-0.054968953132629395,True
relative_return,63,4,66,-0.021830350160598755,True
relative_return,63,5,67,-0.013956155627965927,True
relative_return,64,1,64,0.07952599227428436,True
relative_return,64,2,65,0.08533769845962524,True
relative_return,64,3,66,-0.050322867929935455,True
relative_return,64,4,67,-0.030544765293598175,True
relative_return,64,5,68,-0.030917176976799965,True
